Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_2_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX
3177,3177,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3178,3178,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3179,3179,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3180,3180,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3181,3181,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3182,3182,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3183,3183,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3184,3184,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3185,3185,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3186,3186,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3187,3187,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3188,3188,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3189,3189,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3190,3190,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3191,3191,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3192,3192,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3193,3193,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3194,3194,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3195,3195,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3196,3196,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3197,3197,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3198,3198,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3199,3199,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3200,3200,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3201,3201,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3202,3202,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3203,3203,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3204,3204,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3205,3205,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3206,3206,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3207,3207,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3208,3208,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3209,3209,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3210,3210,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3211,3211,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3212,3212,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3213,3213,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3214,3214,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3215,3215,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3216,3216,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3217,3217,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3218,3218,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3219,3219,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3220,3220,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3221,3221,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3222,3222,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3223,3223,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3224,3224,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3225,3225,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3226,3226,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3227,3227,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3228,3228,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3229,3229,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3230,3230,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3231,3231,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3232,3232,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3233,3233,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3234,3234,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3235,3235,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3236,3236,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3237,3237,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3238,3238,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3239,3239,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3240,3240,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3241,3241,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3242,3242,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3243,3243,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3244,3244,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3245,3245,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3246,3246,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3247,3247,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3248,3248,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3249,3249,0,33bc4d20,22c5,24da,000,00,15,0,0,1,0
3250,3250,0,33bc4d20,22c5,a08a,000,00,15,0,0,1,0
3251,3251,0,33bc4d20,22c5,2c98,000,00,15,0,0,1,0
3252,3252,0,33bc4d20,22c5,9e2f,000,00,15,0,0,1,0
3253,3253,0,33bc4d20,22c5,a6ef,000,00,15,0,0,1,0
3254,3254,0,33bc4d20,22c5,a08a,000,00,15,0,0,1,0
3255,3255,0,33bc4d20,22c5,a08a,000,00,15,0,0,1,0
3256,3256,0,33bc4d20,22c5,a08a,000,00,15,0,0,1,0
3257,3257,0,33bc4d20,22c5,a08a,000,00,15,0,0,1,0
3258,3258,0,33bc4d20,22c5,a9ab,000,00,15,0,0,1,0
3259,3259,0,33bc4d20,22c5,12f0,000,00,15,0,0,1,0
3260,3260,0,33bc4d20,22c5,a5b3,000,00,15,0,0,1,0
3261,3261,0,33bc4d20,22c5,1b86,000,00,15,0,0,1,0
3262,3262,0,33bc4d20,22c5,a9ab,000,00,15,0,0,1,0
3263,3263,0,33bc4d20,22c5,a9ab,000,00,15,0,0,1,0
3264,3264,0,33bc4d20,22c5,a9ab,000,00,15,0,0,1,0
3265,3265,0,33bc4d20,22c5,a9ab,000,00,15,0,0,1,0
3266,3266,0,33bc4d20,22c5,aa0c,000,00,15,0,0,1,0
3267,3267,0,33bc4d20,22c5,28c4,000,00,15,0,0,1,0
3268,3268,0,33bc4d20,22c5,a0d0,000,00,15,0,0,1,0
3269,3269,0,33bc4d20,22c5,1f67,000,00,15,0,0,1,0
3270,3270,0,33bc4d20,22c5,aa0c,000,00,15,0,0,1,0
3271,3271,0,33bc4d20,22c5,aa0c,000,00,15,0,0,1,0
3272,3272,0,33bc4d20,22c5,aa0c,000,00,15,0,0,1,0
3273,3273,0,33bc4d20,22c5,aa0c,000,00,15,0,0,1,0
3274,3274,0,33bc4d20,22c5,2608,000,00,15,0,0,1,0
3275,3275,0,33bc4d20,22c5,28de,000,00,15,0,0,1,0
3276,3276,0,33bc4d20,22c5,a87a,000,00,15,0,0,1,0
3277,3277,0,33bc4d20,22c5,99a8,000,00,15,0,0,1,0
3278,3278,0,33bc4d20,22c5,2608,000,00,15,0,0,1,0
3279,3279,0,33bc4d20,22c5,2608,000,00,15,0,0,1,0
3280,3280,0,33bc4d20,22c5,2608,000,00,15,0,0,1,0
3281,3281,0,33bc4d20,22c5,2608,000,00,15,0,0,1,0
3282,3282,0,32a4d300,22c5,9fb3,000,00,15,0,0,1,0
3283,3283,0,35a8d200,22c5,26e6,000,00,15,0,0,1,0
3284,3284,0,3218f280,22c5,21a9,000,00,15,0,0,1,0
3285,3285,0,34404c80,22c5,a50c,000,00,15,0,0,1,0
3286,3286,0,32a4d300,22c5,9fb3,000,00,15,0,0,1,0
3287,3287,0,32a4d300,22c5,9fb3,000,00,15,0,0,1,0
3288,3288,0,32a4d300,22c5,9fb3,000,00,15,0,0,1,0
3289,3289,0,32a4d300,22c5,9fb3,000,00,15,0,0,1,0
3290,3290,0,350080e4,22c5,193f,000,00,15,0,0,1,0
3291,3291,0,2f408000,22c5,96b8,000,00,15,0,0,1,0
3292,3292,0,3401eca0,22c5,a470,000,00,15,0,0,1,0
3293,3293,0,31626800,22c5,a46d,000,00,15,0,0,1,0
3294,3294,0,350080e4,22c5,193f,000,00,15,0,0,1,0
3295,3295,0,350080e4,22c5,193f,000,00,15,0,0,1,0
3296,3296,0,350080e4,22c5,193f,000,00,15,0,0,1,0
3297,3297,0,350080e4,22c5,193f,000,00,15,0,0,1,0
3298,3298,0,35124240,22c5,25e0,000,00,15,0,0,1,0
3299,3299,0,34b5b080,22c5,2b1f,000,00,15,0,0,1,0
3300,3300,0,32b94800,22c5,25c7,000,00,15,0,0,1,0
3301,3301,0,325b2d80,22c5,9da1,000,00,15,0,0,1,0
3302,3302,0,35124240,22c5,25e0,000,00,15,0,0,1,0
3303,3303,0,35124240,22c5,25e0,000,00,15,0,0,1,0
3304,3304,0,35124240,22c5,25e0,000,00,15,0,0,1,0
3305,3305,0,35124240,22c5,25e0,000,00,15,0,0,1,0
3306,3306,0,34118100,22c5,25f2,000,00,15,0,0,1,0
3307,3307,0,34bd8420,22c5,a5e9,000,00,15,0,0,1,0
3308,3308,0,34a05120,22c5,1df1,000,00,15,0,0,1,0
3309,3309,0,30fff000,22c5,2a2e,000,00,15,0,0,1,0
3310,3310,0,34118100,22c5,25f2,000,00,15,0,0,1,0
3311,3311,0,34118100,22c5,25f2,000,00,15,0,0,1,0
3312,3312,0,34118100,22c5,25f2,000,00,15,0,0,1,0
3313,3313,0,34118100,22c5,25f2,000,00,15,0,0,1,0
3314,3314,0,326d1c80,22c5,28be,000,00,15,0,0,1,0
3315,3315,0,343e5a90,22c5,2063,000,00,15,0,0,1,0
3316,3316,0,33002640,22c5,a9b5,000,00,15,0,0,1,0
3317,3317,0,33cbc480,22c5,2197,000,00,15,0,0,1,0
3318,3318,0,326d1c80,22c5,28be,000,00,15,0,0,1,0
3319,3319,0,326d1c80,22c5,28be,000,00,15,0,0,1,0
3320,3320,0,326d1c80,22c5,28be,000,00,15,0,0,1,0
3321,3321,0,326d1c80,22c5,28be,000,00,15,0,0,1,0
3322,3322,0,30dc2c00,22c5,0000,000,00,15,0,0,1,0
3323,3323,0,30349000,22c5,205a,000,00,15,0,0,1,0
3324,3324,0,339d8800,22c5,2220,000,00,15,0,0,1,0
3325,3325,0,339cb340,22c5,9c81,000,00,15,0,0,1,0
3326,3326,0,30dc2c00,22c5,0000,000,00,15,0,0,1,0
3327,3327,0,30dc2c00,22c5,0000,000,00,15,0,0,1,0
3328,3328,0,30dc2c00,22c5,0000,000,00,15,0,0,1,0
3329,3329,0,30dc2c00,22c5,0000,000,00,15,0,0,1,0
3330,3330,0,340a1000,22c5,2a20,000,00,15,0,0,1,0
3331,3331,0,354ad704,22c5,28c9,000,00,15,0,0,1,0
3332,3332,0,340582c0,22c5,a83d,000,00,15,0,0,1,0
3333,3333,0,31fd7a00,22c5,12c3,000,00,15,0,0,1,0
3334,3334,0,340a1000,22c5,2a20,000,00,15,0,0,1,0
3335,3335,0,340a1000,22c5,2a20,000,00,15,0,0,1,0
3336,3336,0,340a1000,22c5,2a20,000,00,15,0,0,1,0
3337,3337,0,340a1000,22c5,2a20,000,00,15,0,0,1,0
3338,3338,0,340d6310,22c5,2834,000,00,15,0,0,1,0
3339,3339,0,340bb840,22c5,a98b,000,00,15,0,0,1,0
3340,3340,0,320d3380,22c5,a8aa,000,00,15,0,0,1,0
3341,3341,0,3518c110,22c5,1d7d,000,00,15,0,0,1,0
3342,3342,0,340d6310,22c5,2834,000,00,15,0,0,1,0
3343,3343,0,340d6310,22c5,2834,000,00,15,0,0,1,0
3344,3344,0,340d6310,22c5,2834,000,00,15,0,0,1,0
3345,3345,0,340d6310,22c5,2834,000,00,15,0,0,1,0
3346,3346,0,34b3e820,22c5,a8ab,000,00,15,0,0,1,0
3347,3347,0,3299f240,22c5,91a1,000,00,15,0,0,1,0
3348,3348,0,350247e4,22c5,2c9a,000,00,15,0,0,1,0
3349,3349,0,32f9f880,22c5,1677,000,00,15,0,0,1,0
3350,3350,0,34b3e820,22c5,a8ab,000,00,15,0,0,1,0
3351,3351,0,34b3e820,22c5,a8ab,000,00,15,0,0,1,0
3352,3352,0,34b3e820,22c5,a8ab,000,00,15,0,0,1,0
3353,3353,0,34b3e820,22c5,a8ab,000,00,15,0,0,1,0
3354,3354,0,00000000,22c5,1e31,000,00,15,0,0,1,0
3355,3355,0,32977d00,22c5,226d,000,00,15,0,0,1,0
3356,3356,0,33161000,22c5,9964,000,00,15,0,0,1,0
3357,3357,0,31a24800,22c5,2436,000,00,15,0,0,1,0
3358,3358,0,00000000,22c5,1e31,000,00,15,0,0,1,0
3359,3359,0,00000000,22c5,1e31,000,00,15,0,0,1,0
3360,3360,0,00000000,22c5,1e31,000,00,15,0,0,1,0
3361,3361,0,00000000,22c5,1e31,000,00,15,0,0,1,0
3362,3362,0,35161000,22c5,aac1,000,00,15,0,0,1,0
3363,3363,0,34b72e88,22c5,9f9e,000,00,15,0,0,1,0
3364,3364,0,348fb448,22c5,1a23,000,00,15,0,0,1,0
3365,3365,0,2f36e000,22c5,29b6,000,00,15,0,0,1,0
3366,3366,0,35161000,22c5,aac1,000,00,15,0,0,1,0
3367,3367,0,35161000,22c5,aac1,000,00,15,0,0,1,0
3368,3368,0,35161000,22c5,aac1,000,00,15,0,0,1,0
3369,3369,0,35161000,22c5,aac1,000,00,15,0,0,1,0
3370,3370,0,348d5480,22c5,a4be,000,00,15,0,0,1,0
3371,3371,0,34f5cbc8,22c5,2369,000,00,15,0,0,1,0
3372,3372,0,34ae0720,22c5,9eba,000,00,15,0,0,1,0
3373,3373,0,31f0f800,22c5,a40d,000,00,15,0,0,1,0
3374,3374,0,348d5480,22c5,a4be,000,00,15,0,0,1,0
3375,3375,0,348d5480,22c5,a4be,000,00,15,0,0,1,0
3376,3376,0,348d5480,22c5,a4be,000,00,15,0,0,1,0
3377,3377,0,348d5480,22c5,a4be,000,00,15,0,0,1,0
3378,3378,0,34ae51c8,22c5,99de,000,00,15,0,0,1,0
3379,3379,0,2efd4000,22c5,a041,000,00,15,0,0,1,0
3380,3380,0,35a96520,22c5,a586,000,00,15,0,0,1,0
3381,3381,0,30272800,22c5,1cef,000,00,15,0,0,1,0
3382,3382,0,34ae51c8,22c5,99de,000,00,15,0,0,1,0
3383,3383,0,34ae51c8,22c5,99de,000,00,15,0,0,1,0
3384,3384,0,34ae51c8,22c5,99de,000,00,15,0,0,1,0
3385,3385,0,34ae51c8,22c5,99de,000,00,15,0,0,1,0
3386,3386,0,32195580,22c5,2c8b,000,00,15,0,0,1,0
3387,3387,0,332529a0,22c5,229d,000,00,15,0,0,1,0
3388,3388,0,30e87800,22c5,a8b9,000,00,15,0,0,1,0
3389,3389,0,338ddb20,22c5,a5b9,000,00,15,0,0,1,0
3390,3390,0,32195580,22c5,2c8b,000,00,15,0,0,1,0
3391,3391,0,32195580,22c5,2c8b,000,00,15,0,0,1,0
3392,3392,0,32195580,22c5,2c8b,000,00,15,0,0,1,0
3393,3393,0,32195580,22c5,2c8b,000,00,15,0,0,1,0
3394,3394,0,35367604,22c5,a744,000,00,15,0,0,1,0
3395,3395,0,32681600,22c5,2747,000,00,15,0,0,1,0
3396,3396,0,3116a200,22c5,a26c,000,00,15,0,0,1,0
3397,3397,0,35027590,22c5,a828,000,00,15,0,0,1,0
3398,3398,0,35367604,22c5,a744,000,00,15,0,0,1,0
3399,3399,0,35367604,22c5,a744,000,00,15,0,0,1,0
3400,3400,0,35367604,22c5,a744,000,00,15,0,0,1,0
3401,3401,0,35367604,22c5,a744,000,00,15,0,0,1,0
3402,3402,0,33b3e820,22c5,a62f,000,00,15,0,0,1,0
3403,3403,0,335ba440,22c5,a2e0,000,00,15,0,0,1,0
3404,3404,0,3234fc80,22c5,2116,000,00,15,0,0,1,0
3405,3405,0,33834540,22c5,a083,000,00,15,0,0,1,0
3406,3406,0,33b3e820,22c5,a62f,000,00,15,0,0,1,0
3407,3407,0,33b3e820,22c5,a62f,000,00,15,0,0,1,0
3408,3408,0,33b3e820,22c5,a62f,000,00,15,0,0,1,0
3409,3409,0,33b3e820,22c5,a62f,000,00,15,0,0,1,0
3410,3410,0,3109b200,22c5,9e27,000,00,15,0,0,1,0
3411,3411,0,3290c400,22c5,ac8a,000,00,15,0,0,1,0
3412,3412,0,33f41120,22c5,2a1d,000,00,15,0,0,1,0
3413,3413,0,31c2b900,22c5,2d19,000,00,15,0,0,1,0
3414,3414,0,3109b200,22c5,9e27,000,00,15,0,0,1,0
3415,3415,0,3109b200,22c5,9e27,000,00,15,0,0,1,0
3416,3416,0,3109b200,22c5,9e27,000,00,15,0,0,1,0
3417,3417,0,3109b200,22c5,9e27,000,00,15,0,0,1,0
3418,3418,0,35a51bc8,22c5,9ec9,000,00,15,0,0,1,0
3419,3419,0,332ef120,22c5,a5e6,000,00,15,0,0,1,0
3420,3420,0,34b26d88,22c5,ab08,000,00,15,0,0,1,0
3421,3421,0,3402fec0,22c5,a71a,000,00,15,0,0,1,0
3422,3422,0,35a51bc8,22c5,9ec9,000,00,15,0,0,1,0
3423,3423,0,35a51bc8,22c5,9ec9,000,00,15,0,0,1,0
3424,3424,0,35a51bc8,22c5,9ec9,000,00,15,0,0,1,0
3425,3425,0,35a51bc8,22c5,9ec9,000,00,15,0,0,1,0
3426,3426,0,34532840,22c5,281d,000,00,15,0,0,1,0
3427,3427,0,3453d6c0,22c5,a113,000,00,15,0,0,1,0
3428,3428,0,3324f640,22c5,1ffa,000,00,15,0,0,1,0
3429,3429,0,348a3200,22c5,aca0,000,00,15,0,0,1,0
3430,3430,0,34532840,22c5,281d,000,00,15,0,0,1,0
3431,3431,0,34532840,22c5,281d,000,00,15,0,0,1,0
3432,3432,0,34532840,22c5,281d,000,00,15,0,0,1,0
3433,3433,0,34532840,22c5,281d,000,00,15,0,0,1,0
3434,3434,0,3418f280,22c5,183e,000,00,15,0,0,1,0
3435,3435,0,333d1000,22c5,9e2e,000,00,15,0,0,1,0
3436,3436,0,32ceef00,22c5,243d,000,00,15,0,0,1,0
3437,3437,0,32a2d840,22c5,a3a3,000,00,15,0,0,1,0
3438,3438,0,3418f280,22c5,183e,000,00,15,0,0,1,0
3439,3439,0,3418f280,22c5,183e,000,00,15,0,0,1,0
3440,3440,0,3418f280,22c5,183e,000,00,15,0,0,1,0
3441,3441,0,3418f280,22c5,183e,000,00,15,0,0,1,0
3442,3442,0,32176780,22c5,240b,000,00,15,0,0,1,0
3443,3443,0,35a4d320,22c5,9d8c,000,00,15,0,0,1,0
3444,3444,0,35157d24,22c5,9b46,000,00,15,0,0,1,0
3445,3445,0,35cfe388,22c5,957f,000,00,15,0,0,1,0
3446,3446,0,32176780,22c5,240b,000,00,15,0,0,1,0
3447,3447,0,32176780,22c5,240b,000,00,15,0,0,1,0
3448,3448,0,32176780,22c5,240b,000,00,15,0,0,1,0
3449,3449,0,32176780,22c5,240b,000,00,15,0,0,1,0
3450,3450,0,32382700,22c5,a814,000,00,15,0,0,1,0
3451,3451,0,340b2a90,22c5,aaaf,000,00,15,0,0,1,0
3452,3452,0,3545c100,22c5,a93b,000,00,15,0,0,1,0
3453,3453,0,3449ba90,22c5,2483,000,00,15,0,0,1,0
3454,3454,0,32382700,22c5,a814,000,00,15,0,0,1,0
3455,3455,0,32382700,22c5,a814,000,00,15,0,0,1,0
3456,3456,0,32382700,22c5,a814,000,00,15,0,0,1,0
3457,3457,0,32382700,22c5,a814,000,00,15,0,0,1,0
3458,3458,0,34875a48,22c5,aaf3,000,00,15,0,0,1,0
3459,3459,0,32cdfb40,22c5,9937,000,00,15,0,0,1,0
3460,3460,0,327e8080,22c5,21e5,000,00,15,0,0,1,0
3461,3461,0,35ab2000,22c5,2397,000,00,15,0,0,1,0
3462,3462,0,34875a48,22c5,aaf3,000,00,15,0,0,1,0
3463,3463,0,34875a48,22c5,aaf3,000,00,15,0,0,1,0
3464,3464,0,34875a48,22c5,aaf3,000,00,15,0,0,1,0
3465,3465,0,34875a48,22c5,aaf3,000,00,15,0,0,1,0
3466,3466,0,308ff800,22c5,1b61,000,00,15,0,0,1,0
3467,3467,0,3218c100,22c5,aa80,000,00,15,0,0,1,0
3468,3468,0,338fb440,22c5,a6d4,000,00,15,0,0,1,0
3469,3469,0,33694720,22c5,246a,000,00,15,0,0,1,0
3470,3470,0,308ff800,22c5,1b61,000,00,15,0,0,1,0
3471,3471,0,308ff800,22c5,1b61,000,00,15,0,0,1,0
3472,3472,0,308ff800,22c5,1b61,000,00,15,0,0,1,0
3473,3473,0,308ff800,22c5,1b61,000,00,15,0,0,1,0
3474,3474,0,3382c3c0,22c5,2359,000,00,15,0,0,1,0
3475,3475,0,31f62400,22c5,28dd,000,00,15,0,0,1,0
3476,3476,0,31539c00,22c5,a1c7,000,00,15,0,0,1,0
3477,3477,0,2ff1a000,22c5,a7e4,000,00,15,0,0,1,0
3478,3478,0,3382c3c0,22c5,2359,000,00,15,0,0,1,0
3479,3479,0,3382c3c0,22c5,2359,000,00,15,0,0,1,0
3480,3480,0,3382c3c0,22c5,2359,000,00,15,0,0,1,0
3481,3481,0,3382c3c0,22c5,2359,000,00,15,0,0,1,0
3482,3482,0,34850c80,22c5,291f,000,00,15,0,0,1,0
3483,3483,0,3532ae84,22c5,a490,000,00,15,0,0,1,0
3484,3484,0,34dadcc8,22c5,a8c3,000,00,15,0,0,1,0
3485,3485,0,33a2d840,22c5,9d36,000,00,15,0,0,1,0
3486,3486,0,34850c80,22c5,291f,000,00,15,0,0,1,0
3487,3487,0,34850c80,22c5,291f,000,00,15,0,0,1,0
3488,3488,0,34850c80,22c5,291f,000,00,15,0,0,1,0
3489,3489,0,34850c80,22c5,291f,000,00,15,0,0,1,0
3490,3490,0,35412aa4,22c5,a802,000,00,15,0,0,1,0
3491,3491,0,30d98c00,22c5,a181,000,00,15,0,0,1,0
3492,3492,0,330afb60,22c5,2a91,000,00,15,0,0,1,0
3493,3493,0,33666c40,22c5,2bee,000,00,15,0,0,1,0
3494,3494,0,35412aa4,22c5,a802,000,00,15,0,0,1,0
3495,3495,0,35412aa4,22c5,a802,000,00,15,0,0,1,0
3496,3496,0,35412aa4,22c5,a802,000,00,15,0,0,1,0
3497,3497,0,35412aa4,22c5,a802,000,00,15,0,0,1,0
3498,3498,0,3159ca00,22c5,a416,000,00,15,0,0,1,0
3499,3499,0,35290000,22c5,24a6,000,00,15,0,0,1,0
3500,3500,0,343a7e40,22c5,abdf,000,00,15,0,0,1,0
3501,3501,0,339bdf20,22c5,25f7,000,00,15,0,0,1,0
3502,3502,0,3159ca00,22c5,a416,000,00,15,0,0,1,0
3503,3503,0,3159ca00,22c5,a416,000,00,15,0,0,1,0
3504,3504,0,3159ca00,22c5,a416,000,00,15,0,0,1,0
3505,3505,0,3159ca00,22c5,a416,000,00,15,0,0,1,0
3506,3506,0,3357f3c0,22c5,a416,000,00,15,0,0,1,0
3507,3507,0,34bd3648,22c5,a416,000,00,15,0,0,1,0
3508,3508,0,330582c0,22c5,a416,000,00,15,0,0,1,0
3509,3509,0,34790c40,22c5,a416,000,00,15,0,0,1,0
3510,3510,0,3357f3c0,22c5,a416,000,00,15,0,0,1,0
3511,3511,0,3357f3c0,22c5,a416,000,00,15,0,0,1,0
3512,3512,0,3357f3c0,22c5,a416,000,00,15,0,0,1,0
3513,3513,0,3357f3c0,22c5,a416,000,00,15,0,0,1,0
3514,3514,0,34d1ce08,22c5,a416,000,00,15,0,0,1,0
3515,3515,0,33a68800,22c5,a416,000,00,15,0,0,1,0
3516,3516,0,34b56448,22c5,a416,000,00,15,0,0,1,0
3517,3517,0,31d93b00,22c5,a416,000,00,15,0,0,1,0
3518,3518,0,34d1ce08,22c5,a416,000,00,15,0,0,1,0
3519,3519,0,34d1ce08,22c5,a416,000,00,15,0,0,1,0
3520,3520,0,34d1ce08,22c5,a416,000,00,15,0,0,1,0
3521,3521,0,34d1ce08,22c5,a416,000,00,15,0,0,1,0
3522,3522,0,34808020,22c5,a416,000,00,15,0,0,1,0
3523,3523,0,32f25800,22c5,a416,000,00,15,0,0,1,0
3524,3524,0,352c7884,22c5,a416,000,00,15,0,0,1,0
3525,3525,0,357b8510,22c5,a416,000,00,15,0,0,1,0
3526,3526,0,34808020,22c5,2b79,000,00,15,0,0,1,0
3527,3527,0,34808020,22c5,287d,000,00,15,0,0,1,0
3528,3528,0,34808020,22c5,1f9d,000,00,15,0,0,1,0
3529,3529,0,34808020,22c5,a809,000,00,15,0,0,1,0
3530,3530,0,33858f20,22c5,a6e4,000,00,15,0,0,1,0
3531,3531,0,33acdd20,22c5,2617,000,00,15,0,0,1,0
3532,3532,0,3577d104,22c5,29f1,000,00,15,0,0,1,0
3533,3533,0,340e5140,22c5,a28e,000,00,15,0,0,1,0
3534,3534,0,33858f20,22c5,29f5,000,00,15,0,0,1,0
3535,3535,0,33858f20,22c5,ac21,000,00,15,0,0,1,0
3536,3536,0,33858f20,22c5,a5ff,000,00,15,0,0,1,0
3537,3537,0,33858f20,22c5,a244,000,00,15,0,0,1,0
3538,3538,0,33858f20,22c5,a750,000,00,15,0,0,1,0
3539,3539,0,33858f20,22c5,a5e2,000,00,15,0,0,1,0
3540,3540,0,33858f20,22c5,a03a,000,00,15,0,0,1,0
3541,3541,0,33858f20,22c5,1cba,000,00,15,0,0,1,0
3542,3542,0,33858f20,22c5,ac60,000,00,15,0,0,1,0
3543,3543,0,33858f20,22c5,227e,000,00,15,0,0,1,0
3544,3544,0,33858f20,22c5,2679,000,00,15,0,0,1,0
3545,3545,0,33858f20,22c5,20d0,000,00,15,0,0,1,0
3546,3546,0,33858f20,22c5,1dbe,000,00,15,0,0,1,0
3547,3547,0,33858f20,22c5,8fa4,000,00,15,0,0,1,0
3548,3548,0,33858f20,22c5,9e75,000,00,15,0,0,1,0
3549,3549,0,33858f20,22c5,a30d,000,00,15,0,0,1,0
3550,3550,0,33858f20,22c5,1dbe,000,00,15,0,0,1,0
3551,3551,0,33858f20,22c5,1dbe,000,00,15,0,0,1,0
3552,3552,0,33858f20,22c5,1dbe,000,00,15,0,0,1,0
3553,3553,0,33858f20,22c5,1dbe,000,00,15,0,0,1,0
3554,3554,0,33858f20,22c5,1b56,000,00,15,0,0,1,0
3555,3555,0,33858f20,22c5,a008,000,00,15,0,0,1,0
