Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
2108,2108,0,05,36f2b020,b182,a93d,01,000,1,0,1,0
2109,2109,0,05,36f2b020,b182,0a1c,01,000,1,0,1,0
2110,2110,0,05,36f2b020,b182,2094,01,000,1,0,1,0
2111,2111,0,05,36f2b020,b182,aaa1,01,000,1,0,1,0
2112,2112,0,05,36f2b020,b182,24ae,01,000,1,0,1,0
2113,2113,0,05,36f2b020,b182,9edf,01,000,1,0,1,0
2114,2114,0,05,36f2b020,b182,23cf,01,000,1,0,1,0
2115,2115,0,05,36f2b020,b182,ab88,01,000,1,0,1,0
2116,2116,0,05,36f2b020,b182,a940,01,000,1,0,1,0
2117,2117,0,05,36f2b020,b182,11d4,01,000,1,0,1,0
2118,2118,0,05,36f2b020,b182,180f,01,000,1,0,1,0
2119,2119,0,05,36f2b020,b182,a8f2,01,000,1,0,1,0
2120,2120,0,05,36f2b020,b182,1735,01,000,1,0,1,0
2121,2121,0,05,36f2b020,b182,2347,01,000,1,0,1,0
2122,2122,0,05,36f2b020,b182,1e62,01,000,1,0,1,0
2123,2123,0,05,36f2b020,b182,afc4,01,000,1,0,1,0
2124,2124,0,05,36f2b020,b182,21c7,01,000,1,0,1,0
2125,2125,0,05,36f2b020,b182,a2f4,01,000,1,0,1,0
2126,2126,0,05,36f2b020,b182,21b4,01,000,1,0,1,0
2127,2127,0,05,36f2b020,b182,a02d,01,000,1,0,1,0
2128,2128,0,05,36f2b020,b182,9e91,01,000,1,0,1,0
2129,2129,0,05,36f2b020,b182,94b4,01,000,1,0,1,0
2130,2130,0,05,36f2b020,b182,240d,01,000,1,0,1,0
2131,2131,0,05,36f2b020,b182,ad7b,01,000,1,0,1,0
2132,2132,0,05,36f2b020,b182,9d4a,01,000,1,0,1,0
2133,2133,0,05,36f2b020,b182,212e,01,000,1,0,1,0
2134,2134,0,05,36f2b020,b182,150d,01,000,1,0,1,0
2135,2135,0,05,36f2b020,b182,ab82,01,000,1,0,1,0
2136,2136,0,05,36f2b020,b182,2057,01,000,1,0,1,0
2137,2137,0,05,36f2b020,b182,a4b5,01,000,1,0,1,0
2138,2138,0,05,36f2b020,b182,a0f1,01,000,1,0,1,0
2139,2139,0,05,36f2b020,b182,a941,01,000,1,0,1,0
2140,2140,0,05,36f2b020,b182,a964,01,000,1,0,1,0
2141,2141,0,05,36f2b020,b182,9fde,01,000,1,0,1,0
2142,2142,0,05,36f2b020,b182,98fb,01,000,1,0,1,0
2143,2143,0,05,36f2b020,b182,287e,01,000,1,0,1,0
2144,2144,0,05,36f2b020,b182,a3d8,01,000,1,0,1,0
2145,2145,0,05,36f2b020,b182,9209,01,000,1,0,1,0
2146,2146,0,05,36f2b020,b182,1b96,01,000,1,0,1,0
2147,2147,0,05,36f2b020,b182,262c,01,000,1,0,1,0
2148,2148,0,05,36f2b020,b182,a6b7,01,000,1,0,1,0
2149,2149,0,05,36f2b020,b182,a3f2,01,000,1,0,1,0
2150,2150,0,05,36f2b020,b182,10be,01,000,1,0,1,0
2151,2151,0,05,36f2b020,b182,9b13,01,000,1,0,1,0
2152,2152,0,05,36f2b020,b182,a80c,01,000,1,0,1,0
2153,2153,0,05,36f2b020,b182,243d,01,000,1,0,1,0
2154,2154,0,05,36f2b020,b182,9f5c,01,000,1,0,1,0
2155,2155,0,05,36f2b020,b182,ae97,01,000,1,0,1,0
2156,2156,0,05,36f2b020,b182,118c,01,000,1,0,1,0
2157,2157,0,05,36f2b020,b182,9c98,01,000,1,0,1,0
2158,2158,0,05,36f2b020,b182,a069,01,000,1,0,1,0
2159,2159,0,05,36f2b020,b182,aaf2,01,000,1,0,1,0
2160,2160,0,05,36f2b020,b182,2429,01,000,1,0,1,0
2161,2161,0,05,36f2b020,b182,1c12,01,000,1,0,1,0
2162,2162,0,05,36f2b020,b182,22eb,01,000,1,0,1,0
2163,2163,0,05,36f2b020,b182,a805,01,000,1,0,1,0
2164,2164,0,05,36f2b020,b182,a8d1,01,000,1,0,1,0
2165,2165,0,05,36f2b020,b182,9d63,01,000,1,0,1,0
2166,2166,0,05,36f2b020,b182,a33d,01,000,1,0,1,0
2167,2167,0,05,36f2b020,b182,aa2b,01,000,1,0,1,0
2168,2168,0,05,36f2b020,b182,aa1b,01,000,1,0,1,0
2169,2169,0,05,36f2b020,b182,95af,01,000,1,0,1,0
2170,2170,0,05,36f2b020,b182,226a,01,000,1,0,1,0
2171,2171,0,05,36f2b020,b182,a834,01,000,1,0,1,0
2172,2172,0,05,36f2b020,b182,aa69,01,000,1,0,1,0
2173,2173,0,05,36f2b020,b182,9c9e,01,000,1,0,1,0
2174,2174,0,05,36f2b020,b182,8cb9,01,000,1,0,1,0
2175,2175,0,05,36f2b020,b182,999b,01,000,1,0,1,0
2176,2176,0,05,36f2b020,b182,a7ec,01,000,1,0,1,0
2177,2177,0,05,36f2b020,b182,1d43,01,000,1,0,1,0
2178,2178,0,05,36f2b020,b182,a68a,01,000,1,0,1,0
2179,2179,0,05,36f2b020,b182,a88d,01,000,1,0,1,0
2180,2180,0,05,36f2b020,b182,a547,01,000,1,0,1,0
2181,2181,0,05,36f2b020,b182,20a3,01,000,1,0,1,0
2182,2182,0,05,36f2b020,b182,a05f,01,000,1,0,1,0
2183,2183,0,05,36f2b020,b182,a35b,01,000,1,0,1,0
2184,2184,0,05,36f2b020,b182,a533,01,000,1,0,1,0
2185,2185,0,05,36f2b020,b182,20dd,01,000,1,0,1,0
2186,2186,0,05,36f2b020,b182,2581,01,000,1,0,1,0
2187,2187,0,05,36f2b020,b182,a8f2,01,000,1,0,1,0
2188,2188,0,05,36f2b020,b182,a6db,01,000,1,0,1,0
2189,2189,0,05,36f2b020,b182,229b,01,000,1,0,1,0
2190,2190,0,05,36f2b020,b182,9ad1,01,000,1,0,1,0
2191,2191,0,05,36f2b020,b182,a1c4,01,000,1,0,1,0
2192,2192,0,05,36f2b020,b182,a951,01,000,1,0,1,0
2193,2193,0,05,36f2b020,b182,1795,01,000,1,0,1,0
2194,2194,0,05,36f2b020,b182,9ec3,01,000,1,0,1,0
2195,2195,0,05,36f2b020,b182,1b53,01,000,1,0,1,0
2196,2196,0,05,36f2b020,b182,266e,01,000,1,0,1,0
2197,2197,0,05,36f2b020,b182,20bb,01,000,1,0,1,0
2198,2198,0,05,36f2b020,b182,98bf,01,000,1,0,1,0
2199,2199,0,05,36f2b020,b182,ac28,01,000,1,0,1,0
2200,2200,0,05,36f2b020,b182,a6c0,01,000,1,0,1,0
2201,2201,0,05,36f2b020,b182,2323,01,000,1,0,1,0
2202,2202,0,05,36f2b020,b182,21be,01,000,1,0,1,0
2203,2203,0,05,36f2b020,b182,28c1,01,000,1,0,1,0
2204,2204,0,05,36f2b020,b182,a78b,01,000,1,0,1,0
2205,2205,0,05,36f2b020,b182,1af5,01,000,1,0,1,0
2206,2206,0,05,36f2b020,b182,0d72,01,000,1,0,1,0
2207,2207,0,05,36f2b020,b182,ac1c,01,000,1,0,1,0
2208,2208,0,05,36f2b020,b182,a566,01,000,1,0,1,0
2209,2209,0,05,36f2b020,b182,1e08,01,000,1,0,1,0
2210,2210,0,05,36f2b020,b182,217e,01,000,1,0,1,0
2211,2211,0,05,36f2b020,b182,ad52,01,000,1,0,1,0
2212,2212,0,05,36f2b020,b182,2118,01,000,1,0,1,0
2213,2213,0,05,36f2b020,b182,a1db,01,000,1,0,1,0
2214,2214,0,05,36f2b020,b182,a2ce,01,000,1,0,1,0
2215,2215,0,05,36f2b020,b182,ad3c,01,000,1,0,1,0
2216,2216,0,05,36f2b020,b182,a76f,01,000,1,0,1,0
2217,2217,0,05,36f2b020,b182,a3fe,01,000,1,0,1,0
2218,2218,0,05,36f2b020,b182,a810,01,000,1,0,1,0
2219,2219,0,05,36f2b020,b182,acea,01,000,1,0,1,0
2220,2220,0,05,36f2b020,b182,a183,01,000,1,0,1,0
2221,2221,0,05,36f2b020,b182,a5dd,01,000,1,0,1,0
2222,2222,0,05,36f2b020,b182,28ae,01,000,1,0,1,0
2223,2223,0,05,36f2b020,b182,a6c2,01,000,1,0,1,0
2224,2224,0,05,36f2b020,b182,a032,01,000,1,0,1,0
2225,2225,0,05,36f2b020,b182,9e0a,01,000,1,0,1,0
2226,2226,0,05,36f2b020,b182,07bf,01,000,1,0,1,0
2227,2227,0,05,36f2b020,b182,a859,01,000,1,0,1,0
2228,2228,0,05,36f2b020,b182,8e08,01,000,1,0,1,0
2229,2229,0,05,36f2b020,b182,26ac,01,000,1,0,1,0
2230,2230,0,05,36f2b020,b182,a710,01,000,1,0,1,0
2231,2231,0,05,36f2b020,b182,a948,01,000,1,0,1,0
2232,2232,0,05,36f2b020,b182,a33d,01,000,1,0,1,0
2233,2233,0,05,36f2b020,b182,a160,01,000,1,0,1,0
2234,2234,0,05,36f2b020,b182,1a6f,01,000,1,0,1,0
2235,2235,0,05,36f2b020,b182,aa86,01,000,1,0,1,0
2236,2236,0,05,36f2b020,b182,a3fe,01,000,1,0,1,0
2237,2237,0,05,36f2b020,b182,1d16,01,000,1,0,1,0
2238,2238,0,05,36f2b020,b182,a45e,01,000,1,0,1,0
2239,2239,0,05,36f2b020,b182,aa7d,01,000,1,0,1,0
2240,2240,0,05,36f2b020,b182,aa2f,01,000,1,0,1,0
2241,2241,0,05,36f2b020,b182,a0b8,01,000,1,0,1,0
2242,2242,0,05,36f2b020,b182,211e,01,000,1,0,1,0
2243,2243,0,05,36f2b020,b182,a8bc,01,000,1,0,1,0
2244,2244,0,05,36f2b020,b182,a08e,01,000,1,0,1,0
2245,2245,0,05,36f2b020,b182,9d6e,01,000,1,0,1,0
2246,2246,0,05,36f2b020,b182,212e,01,000,1,0,1,0
2247,2247,0,05,36f2b020,b182,a0d7,01,000,1,0,1,0
2248,2248,0,05,36f2b020,b182,a978,01,000,1,0,1,0
2249,2249,0,05,36f2b020,b182,a886,01,000,1,0,1,0
2250,2250,0,05,36f2b020,b182,205e,01,000,1,0,1,0
2251,2251,0,05,36f2b020,b182,ab3d,01,000,1,0,1,0
2252,2252,0,05,36f2b020,b182,a24d,01,000,1,0,1,0
2253,2253,0,05,36f2b020,b182,a171,01,000,1,0,1,0
2254,2254,0,05,36f2b020,b182,a245,01,000,1,0,1,0
2255,2255,0,05,36f2b020,b182,a2ad,01,000,1,0,1,0
2256,2256,0,05,36f2b020,b182,a97c,01,000,1,0,1,0
2257,2257,0,05,36f2b020,b182,a0cf,01,000,1,0,1,0
2258,2258,0,05,36f2b020,b182,25c2,01,000,1,0,1,0
2259,2259,0,05,36f2b020,b182,a632,01,000,1,0,1,0
2260,2260,0,05,36f2b020,b182,a3f4,01,000,1,0,1,0
2261,2261,0,05,36f2b020,b182,a026,01,000,1,0,1,0
2262,2262,0,05,36f2b020,b182,2458,01,000,1,0,1,0
2263,2263,0,05,36f2b020,b182,ac7f,01,000,1,0,1,0
2264,2264,0,05,36f2b020,b182,a990,01,000,1,0,1,0
2265,2265,0,05,36f2b020,b182,9f56,01,000,1,0,1,0
2266,2266,0,05,36f2b020,b182,1ff7,01,000,1,0,1,0
2267,2267,0,05,36f2b020,b182,181d,01,000,1,0,1,0
2268,2268,0,05,36f2b020,b182,a45f,01,000,1,0,1,0
2269,2269,0,05,36f2b020,b182,a132,01,000,1,0,1,0
2270,2270,0,05,36f2b020,b182,9fc5,01,000,1,0,1,0
2271,2271,0,05,36f2b020,b182,a3c1,01,000,1,0,1,0
2272,2272,0,05,36f2b020,b182,a9c4,01,000,1,0,1,0
2273,2273,0,05,36f2b020,b182,1f51,01,000,1,0,1,0
2274,2274,0,05,36f2b020,b182,a2e7,01,000,1,0,1,0
2275,2275,0,05,36f2b020,b182,a738,01,000,1,0,1,0
2276,2276,0,05,36f2b020,b182,2036,01,000,1,0,1,0
2277,2277,0,05,36f2b020,b182,1d0d,01,000,1,0,1,0
2278,2278,0,05,36f2b020,b182,9c0a,01,000,1,0,1,0
2279,2279,0,05,36f2b020,b182,a734,01,000,1,0,1,0
2280,2280,0,05,36f2b020,b182,aa13,01,000,1,0,1,0
2281,2281,0,05,36f2b020,b182,1bb5,01,000,1,0,1,0
2282,2282,0,05,36f2b020,b182,1cdb,01,000,1,0,1,0
2283,2283,0,05,36f2b020,b182,ab80,01,000,1,0,1,0
2284,2284,0,05,36f2b020,b182,a9d4,01,000,1,0,1,0
2285,2285,0,05,36f2b020,b182,1938,01,000,1,0,1,0
2286,2286,0,05,36f2b020,b182,a0ae,01,000,1,0,1,0
2287,2287,0,05,36f2b020,b182,2506,01,000,1,0,1,0
2288,2288,0,05,36f2b020,b182,a6be,01,000,1,0,1,0
2289,2289,0,05,36f2b020,b182,1446,01,000,1,0,1,0
2290,2290,0,05,36f2b020,b182,15ee,01,000,1,0,1,0
2291,2291,0,05,36f2b020,b182,a8a6,01,000,1,0,1,0
2292,2292,0,05,36f2b020,b182,a60d,01,000,1,0,1,0
2293,2293,0,05,36f2b020,b182,891d,01,000,1,0,1,0
2294,2294,0,05,36f2b020,b182,a4e8,01,000,1,0,1,0
2295,2295,0,05,36f2b020,b182,ad61,01,000,1,0,1,0
2296,2296,0,05,36f2b020,b182,a51b,01,000,1,0,1,0
2297,2297,0,05,36f2b020,b182,a1ba,01,000,1,0,1,0
2298,2298,0,05,36f2b020,b182,14af,01,000,1,0,1,0
2299,2299,0,05,36f2b020,b182,a9eb,01,000,1,0,1,0
2300,2300,0,05,36f2b020,b182,a663,01,000,1,0,1,0
2301,2301,0,05,36f2b020,b182,9e1c,01,000,1,0,1,0
2302,2302,0,05,36f2b020,b182,a5fa,01,000,1,0,1,0
2303,2303,0,05,36f2b020,b182,ad4b,01,000,1,0,1,0
2304,2304,0,05,36f2b020,b182,a81f,01,000,1,0,1,0
2305,2305,0,05,36f2b020,b182,9c66,01,000,1,0,1,0
2306,2306,0,05,36f2b020,b182,aa02,01,000,1,0,1,0
2307,2307,0,05,36f2b020,b182,aaff,01,000,1,0,1,0
2308,2308,0,05,36f2b020,b182,26e8,01,000,1,0,1,0
2309,2309,0,05,36f2b020,b182,1d37,01,000,1,0,1,0
2310,2310,0,05,36f2b020,b182,1b17,01,000,1,0,1,0
2311,2311,0,05,36f2b020,b182,a49e,01,000,1,0,1,0
2312,2312,0,05,36f2b020,b182,a76a,01,000,1,0,1,0
2313,2313,0,05,36f2b020,b182,289d,01,000,1,0,1,0
2314,2314,0,05,36f2b020,b182,225f,01,000,1,0,1,0
2315,2315,0,05,36f2b020,b182,a817,01,000,1,0,1,0
2316,2316,0,05,36f2b020,b182,a783,01,000,1,0,1,0
2317,2317,0,05,36f2b020,b182,a246,01,000,1,0,1,0
2318,2318,0,05,36f2b020,b182,1720,01,000,1,0,1,0
2319,2319,0,05,36f2b020,b182,a491,01,000,1,0,1,0
2320,2320,0,05,36f2b020,b182,a16e,01,000,1,0,1,0
2321,2321,0,05,36f2b020,b182,1f47,01,000,1,0,1,0
2322,2322,0,05,36f2b020,b182,9c20,01,000,1,0,1,0
2323,2323,0,05,36f2b020,b182,a084,01,000,1,0,1,0
2324,2324,0,05,36f2b020,b182,a5a3,01,000,1,0,1,0
2325,2325,0,05,36f2b020,b182,a3be,01,000,1,0,1,0
2326,2326,0,05,36f2b020,b182,a49c,01,000,1,0,1,0
2327,2327,0,05,36f2b020,b182,9e98,01,000,1,0,1,0
2328,2328,0,05,36f2b020,b182,a709,01,000,1,0,1,0
2329,2329,0,05,36f2b020,b182,9f8b,01,000,1,0,1,0
2330,2330,0,05,36f2b020,b182,9b74,01,000,1,0,1,0
2331,2331,0,05,36f2b020,b182,aa40,01,000,1,0,1,0
2332,2332,0,05,36f2b020,b182,a738,01,000,1,0,1,0
2333,2333,0,05,36f2b020,b182,202f,01,000,1,0,1,0
2334,2334,0,05,36f2b020,b182,1088,01,000,1,0,1,0
2335,2335,0,05,36f2b020,b182,aa57,01,000,1,0,1,0
2336,2336,0,05,36f2b020,b182,a2ab,01,000,1,0,1,0
2337,2337,0,05,36f2b020,b182,9ff0,01,000,1,0,1,0
2338,2338,0,05,36f2b020,b182,102f,01,000,1,0,1,0
2339,2339,0,05,36f2b020,b182,a721,01,000,1,0,1,0
2340,2340,0,05,36f2b020,b182,a962,01,000,1,0,1,0
2341,2341,0,05,36f2b020,b182,0d5b,01,000,1,0,1,0
2342,2342,0,05,36f2b020,b182,a083,01,000,1,0,1,0
2343,2343,0,05,36f2b020,b182,a6d5,01,000,1,0,1,0
2344,2344,0,05,36f2b020,b182,a39a,01,000,1,0,1,0
2345,2345,0,05,36f2b020,b182,a1d5,01,000,1,0,1,0
2346,2346,0,05,36f2b020,b182,212a,01,000,1,0,1,0
2347,2347,0,05,36f2b020,b182,a614,01,000,1,0,1,0
2348,2348,0,05,36f2b020,b182,a952,01,000,1,0,1,0
2349,2349,0,05,36f2b020,b182,1c04,01,000,1,0,1,0
2350,2350,0,05,36f2b020,b182,1e58,01,000,1,0,1,0
2351,2351,0,05,36f2b020,b182,9e0a,01,000,1,0,1,0
2352,2352,0,05,36f2b020,b182,236c,01,000,1,0,1,0
2353,2353,0,05,36f2b020,b182,9a58,01,000,1,0,1,0
2354,2354,0,05,36f2b020,b182,2566,01,000,1,0,1,0
2355,2355,0,05,36f2b020,b182,1753,01,000,1,0,1,0
2356,2356,0,05,36f2b020,b182,a798,01,000,1,0,1,0
2357,2357,0,05,36f2b020,b182,1c31,01,000,1,0,1,0
2358,2358,0,05,36f2b020,b182,25ca,01,000,1,0,1,0
2359,2359,0,05,36f2b020,b182,1b52,01,000,1,0,1,0
2360,2360,0,05,36f2b020,b182,93f3,01,000,1,0,1,0
2361,2361,0,05,36f2b020,b182,1af6,01,000,1,0,1,0
2362,2362,0,05,36f2b020,b182,1d06,01,000,1,0,1,0
2363,2363,0,05,36f2b020,b182,1c18,01,000,1,0,1,0
2364,2364,0,05,36f2b020,b182,a180,01,000,1,0,1,0
2365,2365,0,05,36f2b020,b182,1d25,01,000,1,0,1,0
2366,2366,0,05,36f2b020,b182,21e4,01,000,1,0,1,0
2367,2367,0,05,36f2b020,b182,14c6,01,000,1,0,1,0
2368,2368,0,05,36f2b020,b182,a58a,01,000,1,0,1,0
2369,2369,0,05,36f2b020,b182,18a6,01,000,1,0,1,0
2370,2370,0,05,36f2b020,b182,1655,01,000,1,0,1,0
2371,2371,0,05,36f2b020,b182,9a38,01,000,1,0,1,0
2372,2372,0,05,36f2b020,b182,9b0c,01,000,1,0,1,0
2373,2373,0,05,36f2b020,b182,9d98,01,000,1,0,1,0
2374,2374,0,05,36f2b020,b182,1dc0,01,000,1,0,1,0
2375,2375,0,05,36f2b020,b182,94a5,01,000,1,0,1,0
2376,2376,0,05,36f2b020,b182,1954,01,000,1,0,1,0
2377,2377,0,05,36f2b020,b182,9a5b,01,000,1,0,1,0
2378,2378,0,05,36f2b020,b182,1c24,01,000,1,0,1,0
2379,2379,0,05,36f2b020,b182,25c0,01,000,1,0,1,0
2380,2380,0,05,36f2b020,b182,a675,01,000,1,0,1,0
2381,2381,0,05,36f2b020,b182,176a,01,000,1,0,1,0
2382,2382,0,05,36f2b020,b182,97d7,01,000,1,0,1,0
2383,2383,0,05,36f2b020,b182,2235,01,000,1,0,1,0
2384,2384,0,05,36f2b020,b182,a196,01,000,1,0,1,0
2385,2385,0,05,36f2b020,b182,9693,01,000,1,0,1,0
2386,2386,0,05,36f2b020,b182,0db4,01,000,1,0,1,0
2387,2387,0,05,36f2b020,b182,1d9b,01,000,1,0,1,0
2388,2388,0,05,36f2b020,b182,8f6b,01,000,1,0,1,0
2389,2389,0,05,36f2b020,b182,207b,01,000,1,0,1,0
2390,2390,0,05,36f2b020,b182,9fd1,01,000,1,0,1,0
2391,2391,0,05,36f2b020,b182,24c4,01,000,1,0,1,0
2392,2392,0,05,36f2b020,b182,a2a7,01,000,1,0,1,0
2393,2393,0,05,36f2b020,b182,2517,01,000,1,0,1,0
2394,2394,0,05,36f2b020,b182,9b1a,01,000,1,0,1,0
2395,2395,0,05,36f2b020,b182,a30d,01,000,1,0,1,0
2396,2396,0,05,36f2b020,b182,a205,01,000,1,0,1,0
2397,2397,0,05,36f2b020,b182,0000,01,000,1,0,1,0
2398,2398,0,05,36f2b020,b182,9cf8,01,000,1,0,1,0
2399,2399,0,05,36f2b020,b182,182e,01,000,1,0,1,0
2400,2400,0,05,36f2b020,b182,a482,01,000,1,0,1,0
2401,2401,0,05,36f2b020,b182,9cd6,01,000,1,0,1,0
2402,2402,0,05,36f2b020,b182,9fe5,01,000,1,0,1,0
2403,2403,0,05,36f2b020,b182,0849,01,000,1,0,1,0
2404,2404,0,05,36f2b020,b182,a20f,01,000,1,0,1,0
2405,2405,0,05,36f2b020,b182,2089,01,000,1,0,1,0
2406,2406,0,05,36f2b020,b182,9b66,01,000,1,0,1,0
2407,2407,0,05,36f2b020,b182,31e5,01,000,1,0,1,0
2408,2408,0,05,36f2b020,b182,a563,01,000,1,0,1,0
2409,2409,0,05,36f2b020,b182,1d58,01,000,1,0,1,0
2410,2410,0,05,36f2b020,b182,9899,01,000,1,0,1,0
2411,2411,0,05,36f2b020,b182,2536,01,000,1,0,1,0
2412,2412,0,05,36f2b020,b182,a187,01,000,1,0,1,0
2413,2413,0,05,36f2b020,b182,1015,01,000,1,0,1,0
2414,2414,0,05,36f2b020,b182,257a,01,000,1,0,1,0
2415,2415,0,05,36f2b020,b182,2438,01,000,1,0,1,0
2416,2416,0,05,36f2b020,b182,a84a,01,000,1,0,1,0
2417,2417,0,05,36f2b020,b182,8abe,01,000,1,0,1,0
2418,2418,0,05,36f2b020,b182,22e5,01,000,1,0,1,0
2419,2419,0,05,36f2b020,b182,a1e3,01,000,1,0,1,0
2420,2420,0,05,36f2b020,b182,a355,01,000,1,0,1,0
2421,2421,0,05,36f2b020,b182,1dce,01,000,1,0,1,0
2422,2422,0,05,36f2b020,b182,2091,01,000,1,0,1,0
2423,2423,0,05,36f2b020,b182,a664,01,000,1,0,1,0
2424,2424,0,05,36f2b020,b182,a503,01,000,1,0,1,0
2425,2425,0,05,36f2b020,b182,21e2,01,000,1,0,1,0
2426,2426,0,05,36f2b020,b182,1c01,01,000,1,0,1,0
2427,2427,0,05,36f2b020,b182,a077,01,000,1,0,1,0
2428,2428,0,05,36f2b020,b182,a012,01,000,1,0,1,0
2429,2429,0,05,36f2b020,b182,85f8,01,000,1,0,1,0
2430,2430,0,05,36f2b020,b182,205b,01,000,1,0,1,0
2431,2431,0,05,36f2b020,b182,9f26,01,000,1,0,1,0
2432,2432,0,05,36f2b020,b182,9f29,01,000,1,0,1,0
2433,2433,0,05,36f2b020,b182,140a,01,000,1,0,1,0
2434,2434,0,05,36f2b020,b182,2025,01,000,1,0,1,0
2435,2435,0,05,36f2b020,b182,1b01,01,000,1,0,1,0
2436,2436,0,05,36f2b020,b182,a383,01,000,1,0,1,0
2437,2437,0,05,36f2b020,b182,1fa9,01,000,1,0,1,0
2438,2438,0,05,36f2b020,b182,2334,01,000,1,0,1,0
2439,2439,0,05,36f2b020,b182,9df9,01,000,1,0,1,0
2440,2440,0,05,36f2b020,b182,a18d,01,000,1,0,1,0
2441,2441,0,05,36f2b020,b182,1e38,01,000,1,0,1,0
2442,2442,0,05,36f2b020,b182,205e,01,000,1,0,1,0
2443,2443,0,05,36f2b020,b182,9e3b,01,000,1,0,1,0
2444,2444,0,05,36f2b020,b182,9e24,01,000,1,0,1,0
2445,2445,0,05,36f2b020,b182,2129,01,000,1,0,1,0
2446,2446,0,05,36f2b020,b182,2329,01,000,1,0,1,0
2447,2447,0,05,36f2b020,b182,910e,01,000,1,0,1,0
2448,2448,0,05,36f2b020,b182,a1f0,01,000,1,0,1,0
2449,2449,0,05,36f2b020,b182,9eb6,01,000,1,0,1,0
2450,2450,0,05,36f2b020,b182,9c38,01,000,1,0,1,0
2451,2451,0,05,36f2b020,b182,a716,01,000,1,0,1,0
2452,2452,0,05,36f2b020,b182,9ee3,01,000,1,0,1,0
2453,2453,0,05,36f2b020,b182,a406,01,000,1,0,1,0
2454,2454,0,05,36f2b020,b182,9d25,01,000,1,0,1,0
2455,2455,0,05,36f2b020,b182,8a3e,01,000,1,0,1,0
2456,2456,0,05,36f2b020,b182,9ad2,01,000,1,0,1,0
2457,2457,0,05,36f2b020,b182,2054,01,000,1,0,1,0
2458,2458,0,05,36f2b020,b182,220b,01,000,1,0,1,0
2459,2459,0,05,36f2b020,b182,2354,01,000,1,0,1,0
2460,2460,0,05,36f2b020,b182,2362,01,000,1,0,1,0
2461,2461,0,05,36f2b020,b182,151b,01,000,1,0,1,0
2462,2462,0,05,36f2b020,b182,2102,01,000,1,0,1,0
2463,2463,0,05,36f2b020,b182,9937,01,000,1,0,1,0
2464,2464,0,05,36f2b020,b182,9c4e,01,000,1,0,1,0
2465,2465,0,05,36f2b020,b182,115d,01,000,1,0,1,0
2466,2466,0,05,36f2b020,b182,16a7,01,000,1,0,1,0
2467,2467,0,05,36f2b020,b182,a03b,01,000,1,0,1,0
2468,2468,0,05,36f2b020,b182,a205,01,000,1,0,1,0
2469,2469,0,05,36f2b020,b182,2299,01,000,1,0,1,0
2470,2470,0,05,36f2b020,b182,21c7,01,000,1,0,1,0
2471,2471,0,05,36f2b020,b182,201f,01,000,1,0,1,0
2472,2472,0,05,36f2b020,b182,1e46,01,000,1,0,1,0
2473,2473,0,05,36f2b020,b182,20bf,01,000,1,0,1,0
2474,2474,0,05,36f2b020,b182,0707,01,000,1,0,1,0
2475,2475,0,05,36f2b020,b182,1f17,01,000,1,0,1,0
2476,2476,0,05,36f2b020,b182,9dcc,01,000,1,0,1,0
2477,2477,0,05,36f2b020,b182,1fdd,01,000,1,0,1,0
2478,2478,0,05,36f2b020,b182,1257,01,000,1,0,1,0
2479,2479,0,05,36f2b020,b182,1da9,01,000,1,0,1,0
2480,2480,0,05,36f2b020,b182,9ce2,01,000,1,0,1,0
2481,2481,0,05,36f2b020,b182,2006,01,000,1,0,1,0
2482,2482,0,05,36f2b020,b182,24a5,01,000,1,0,1,0
2483,2483,0,05,36f2b020,b182,24f4,01,000,1,0,1,0
2484,2484,0,05,36f2b020,b182,1358,01,000,1,0,1,0
2485,2485,0,05,36f2b020,b182,9fce,01,000,1,0,1,0
2486,2486,0,05,36f2b020,b182,26f0,01,000,1,0,1,0
2487,2487,0,05,36f2b020,b182,214c,01,000,1,0,1,0
2488,2488,0,05,36f2b020,b182,1f91,01,000,1,0,1,0
2489,2489,0,05,36f2b020,b182,1812,01,000,1,0,1,0
2490,2490,0,05,36f2b020,b182,2022,01,000,1,0,1,0
2491,2491,0,05,36f2b020,b182,2342,01,000,1,0,1,0
2492,2492,0,05,36f2b020,b182,1eec,01,000,1,0,1,0
2493,2493,0,05,36f2b020,b182,9a21,01,000,1,0,1,0
2494,2494,0,05,36f2b020,b182,2118,01,000,1,0,1,0
