Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
2005,2005,0,0f,3ac85449,24da,3499,00,000,0,0,0,0
2006,2006,0,0f,3ac85449,24da,3499,00,000,0,0,0,0
2007,2007,0,0f,3ac85449,24da,3499,00,000,0,0,0,0
2008,2008,0,0f,3ac85964,a452,3499,00,000,0,1,0,0
2009,2009,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2010,2010,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2011,2011,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2012,2012,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2013,2013,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2014,2014,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2015,2015,0,0f,3ac85964,24da,3499,00,000,0,0,0,0
2016,2016,0,0f,3ac85cdf,251c,3499,00,000,0,1,0,0
2017,2017,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2018,2018,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2019,2019,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2020,2020,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2021,2021,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2022,2022,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2023,2023,0,0f,3ac85cdf,24da,3499,00,000,0,0,0,0
2024,2024,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2025,2025,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2026,2026,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2027,2027,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2028,2028,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2029,2029,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2030,2030,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2031,2031,0,0f,3ac85cfc,24da,3499,00,000,0,0,0,0
2032,2032,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2033,2033,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2034,2034,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2035,2035,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2036,2036,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2037,2037,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2038,2038,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2039,2039,0,0f,3ac8685c,24da,3499,00,000,0,0,0,0
2040,2040,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2041,2041,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2042,2042,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2043,2043,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2044,2044,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2045,2045,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2046,2046,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2047,2047,0,0f,3ac86ab2,24da,3499,00,000,0,0,0,0
2048,2048,1,0f,3ac86df5,24da,3499,00,000,0,0,0,1
2049,2049,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2050,2050,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2051,2051,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2052,2052,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2053,2053,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2054,2054,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2055,2055,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2056,2056,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2057,2057,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2058,2058,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2059,2059,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2060,2060,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2061,2061,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2062,2062,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2063,2063,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2064,2064,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2065,2065,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2066,2066,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2067,2067,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2068,2068,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2069,2069,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2070,2070,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2071,2071,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2072,2072,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2073,2073,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2074,2074,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2075,2075,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2076,2076,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2077,2077,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2078,2078,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2079,2079,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2080,2080,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2081,2081,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2082,2082,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2083,2083,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2084,2084,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2085,2085,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2086,2086,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2087,2087,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2088,2088,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2089,2089,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2090,2090,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2091,2091,0,0f,33bc4d20,24da,3499,00,000,0,0,0,0
2092,2092,0,0f,33bc4d20,24da,2b4c,00,000,1,0,0,0
2093,2093,0,0f,33bc4d20,24da,1d5c,00,000,1,0,0,0
2094,2094,0,0f,33bc4d20,24da,1d4a,00,000,0,0,0,0
2095,2095,0,0f,33bc4d20,24da,2a89,00,000,1,0,0,0
2096,2096,0,0f,33bc4d20,24da,acf8,00,000,1,0,0,0
2097,2097,0,0f,33bc4d20,24da,af60,00,000,1,0,0,0
2098,2098,0,0f,33bc4d20,24da,ae7e,00,000,1,0,0,0
2099,2099,0,0f,33bc4d20,24da,3014,00,000,1,0,0,0
2100,2100,0,0f,33bc4d20,24da,a8cf,00,000,1,0,0,0
2101,2101,0,0f,33bc4d20,24da,28ab,00,000,1,0,0,0
2102,2102,0,0f,33bc4d20,24da,2b70,00,000,1,0,0,0
2103,2103,0,0f,33bc4d20,24da,27f1,00,000,1,0,0,0
2104,2104,0,0f,33bc4d20,24da,2825,00,000,1,0,0,0
2105,2105,0,0f,33bc4d20,24da,1025,00,000,1,0,0,0
2106,2106,0,0f,33bc4d20,24da,ae65,00,000,1,0,0,0
2107,2107,0,0f,33bc4d20,24da,23ba,00,000,1,0,0,0
2108,2108,0,0f,33bc4d20,24da,2949,00,000,1,0,0,0
2109,2109,0,0f,33bc4d20,24da,1edd,00,000,1,0,0,0
2110,2110,0,0f,33bc4d20,24da,325a,00,000,1,0,0,0
2111,2111,0,0f,33bc4d20,24da,26e0,00,000,1,0,0,0
2112,2112,0,0f,33bc4d20,24da,ab34,00,000,1,0,0,0
2113,2113,0,0f,33bc4d20,24da,24e7,00,000,1,0,0,0
2114,2114,0,0f,33bc4d20,24da,3017,00,000,1,0,0,0
2115,2115,0,0f,33bc4d20,24da,2e20,00,000,1,0,0,0
2116,2116,0,0f,33bc4d20,24da,2c87,00,000,1,0,0,0
2117,2117,0,0f,33bc4d20,24da,aa89,00,000,1,0,0,0
2118,2118,0,0f,33bc4d20,24da,30d1,00,000,1,0,0,0
2119,2119,0,0f,33bc4d20,24da,9c56,00,000,1,0,0,0
2120,2120,0,0f,33bc4d20,24da,a4de,00,000,1,0,0,0
2121,2121,0,0f,33bc4d20,24da,b0eb,00,000,1,0,0,0
2122,2122,0,0f,33bc4d20,24da,27ad,00,000,1,0,0,0
2123,2123,0,0f,33bc4d20,24da,2546,00,000,1,0,0,0
2124,2124,0,0f,33bc4d20,24da,accc,00,000,1,0,0,0
2125,2125,0,0f,33bc4d20,24da,1ed5,00,000,1,0,0,0
2126,2126,0,0f,33bc4d20,24da,302c,00,000,1,0,0,0
2127,2127,0,0f,33bc4d20,24da,2a22,00,000,1,0,0,0
2128,2128,0,0f,33bc4d20,24da,a71e,00,000,1,0,0,0
2129,2129,0,0f,33bc4d20,24da,30e5,00,000,1,0,0,0
2130,2130,0,0f,33bc4d20,24da,29e9,00,000,1,0,0,0
2131,2131,0,0f,33bc4d20,24da,a625,00,000,1,0,0,0
2132,2132,0,0f,33bc4d20,24da,a553,00,000,1,0,0,0
2133,2133,0,0f,33bc4d20,24da,29cf,00,000,1,0,0,0
2134,2134,0,0f,33bc4d20,24da,a1a2,00,000,1,0,0,0
2135,2135,0,0f,33bc4d20,24da,2d33,00,000,1,0,0,0
2136,2136,0,0f,33bc4d20,24da,1ac3,00,000,1,0,0,0
2137,2137,0,0f,33bc4d20,24da,afa3,00,000,1,0,0,0
2138,2138,0,0f,33bc4d20,24da,2b19,00,000,1,0,0,0
2139,2139,0,0f,33bc4d20,24da,b410,00,000,1,0,0,0
2140,2140,0,0f,33bc4d20,24da,2664,00,000,1,0,0,0
2141,2141,0,0f,33bc4d20,24da,2e85,00,000,1,0,0,0
2142,2142,0,0f,33bc4d20,24da,aef5,00,000,1,0,0,0
2143,2143,0,0f,33bc4d20,24da,a879,00,000,1,0,0,0
2144,2144,0,0f,33bc4d20,24da,2c9d,00,000,1,0,0,0
2145,2145,0,0f,33bc4d20,24da,aeb8,00,000,1,0,0,0
2146,2146,0,0f,33bc4d20,24da,202d,00,000,1,0,0,0
2147,2147,0,0f,33bc4d20,24da,af1a,00,000,1,0,0,0
2148,2148,0,0f,33bc4d20,24da,add9,00,000,1,0,0,0
2149,2149,0,0f,33bc4d20,24da,2dc8,00,000,1,0,0,0
2150,2150,0,0f,33bc4d20,24da,ad3a,00,000,1,0,0,0
2151,2151,0,0f,33bc4d20,24da,a872,00,000,1,0,0,0
2152,2152,0,0f,33bc4d20,24da,1441,00,000,1,0,0,0
2153,2153,0,0f,33bc4d20,24da,ab15,00,000,1,0,0,0
2154,2154,0,0f,33bc4d20,24da,96c4,00,000,1,0,0,0
2155,2155,0,0f,33bc4d20,24da,2b08,00,000,1,0,0,0
2156,2156,0,0f,33bc4d20,24da,abc9,00,000,1,0,0,0
2157,2157,0,0f,33bc4d20,24da,2667,00,000,1,0,0,0
2158,2158,0,0f,33bc4d20,24da,2665,00,000,1,0,0,0
2159,2159,0,0f,33bc4d20,24da,2d03,00,000,1,0,0,0
2160,2160,0,0f,33bc4d20,24da,ad9e,00,000,1,0,0,0
2161,2161,0,0f,33bc4d20,24da,ad1b,00,000,1,0,0,0
2162,2162,0,0f,33bc4d20,24da,28db,00,000,1,0,0,0
2163,2163,0,0f,33bc4d20,24da,a183,00,000,1,0,0,0
2164,2164,0,0f,33bc4d20,24da,2997,00,000,1,0,0,0
2165,2165,0,0f,33bc4d20,24da,a016,00,000,1,0,0,0
2166,2166,0,0f,33bc4d20,24da,261d,00,000,1,0,0,0
2167,2167,0,0f,33bc4d20,24da,1ea1,00,000,1,0,0,0
2168,2168,0,0f,33bc4d20,24da,2a0b,00,000,1,0,0,0
2169,2169,0,0f,33bc4d20,24da,b137,00,000,1,0,0,0
2170,2170,0,0f,33bc4d20,24da,a17b,00,000,1,0,0,0
2171,2171,0,0f,33bc4d20,24da,a656,00,000,1,0,0,0
2172,2172,0,0f,33bc4d20,24da,282d,00,000,1,0,0,0
2173,2173,0,0f,33bc4d20,24da,28a8,00,000,1,0,0,0
2174,2174,0,0f,33bc4d20,24da,2e52,00,000,1,0,0,0
2175,2175,0,0f,33bc4d20,24da,ae2b,00,000,1,0,0,0
2176,2176,0,0f,33bc4d20,24da,ac83,00,000,1,0,0,0
2177,2177,0,0f,33bc4d20,24da,2d03,00,000,1,0,0,0
2178,2178,0,0f,33bc4d20,24da,322e,00,000,1,0,0,0
2179,2179,0,0f,33bc4d20,24da,b0fe,00,000,1,0,0,0
2180,2180,0,0f,33bc4d20,24da,adfd,00,000,1,0,0,0
2181,2181,0,0f,33bc4d20,24da,29f0,00,000,1,0,0,0
2182,2182,0,0f,33bc4d20,24da,27ea,00,000,1,0,0,0
2183,2183,0,0f,33bc4d20,24da,a768,00,000,1,0,0,0
2184,2184,0,0f,33bc4d20,24da,2b22,00,000,1,0,0,0
2185,2185,0,0f,33bc4d20,24da,b0ef,00,000,1,0,0,0
2186,2186,0,0f,33bc4d20,24da,20c6,00,000,1,0,0,0
2187,2187,0,0f,33bc4d20,24da,b05c,00,000,1,0,0,0
2188,2188,0,0f,33bc4d20,24da,a776,00,000,1,0,0,0
2189,2189,0,0f,33bc4d20,24da,a694,00,000,1,0,0,0
2190,2190,0,0f,33bc4d20,24da,2c55,00,000,1,0,0,0
2191,2191,0,0f,33bc4d20,24da,17ca,00,000,1,0,0,0
2192,2192,0,0f,33bc4d20,24da,9026,00,000,1,0,0,0
2193,2193,0,0f,33bc4d20,24da,abce,00,000,1,0,0,0
2194,2194,0,0f,33bc4d20,24da,2a12,00,000,1,0,0,0
2195,2195,0,0f,33bc4d20,24da,2354,00,000,1,0,0,0
2196,2196,0,0f,33bc4d20,24da,2814,00,000,1,0,0,0
2197,2197,0,0f,33bc4d20,24da,20bc,00,000,1,0,0,0
2198,2198,0,0f,33bc4d20,24da,a5a3,00,000,1,0,0,0
2199,2199,0,0f,33bc4d20,24da,3335,00,000,1,0,0,0
2200,2200,0,0f,33bc4d20,24da,3059,00,000,1,0,0,0
2201,2201,0,0f,33bc4d20,24da,a383,00,000,1,0,0,0
2202,2202,0,0f,33bc4d20,24da,b213,00,000,1,0,0,0
2203,2203,0,0f,33bc4d20,24da,afde,00,000,1,0,0,0
2204,2204,0,0f,33bc4d20,24da,2d42,00,000,1,0,0,0
2205,2205,0,0f,33bc4d20,24da,291e,00,000,1,0,0,0
2206,2206,0,0f,33bc4d20,24da,2dfe,00,000,1,0,0,0
2207,2207,0,0f,33bc4d20,24da,30b1,00,000,1,0,0,0
2208,2208,0,0f,33bc4d20,24da,acd8,00,000,1,0,0,0
2209,2209,0,0f,33bc4d20,24da,2a5d,00,000,1,0,0,0
2210,2210,0,0f,33bc4d20,24da,acb3,00,000,1,0,0,0
2211,2211,0,0f,33bc4d20,24da,abee,00,000,1,0,0,0
2212,2212,0,0f,33bc4d20,24da,2091,00,000,1,0,0,0
2213,2213,0,0f,33bc4d20,24da,ae7e,00,000,1,0,0,0
2214,2214,0,0f,33bc4d20,24da,3115,00,000,1,0,0,0
2215,2215,0,0f,33bc4d20,24da,a1dd,00,000,1,0,0,0
2216,2216,0,0f,33bc4d20,24da,30fd,00,000,1,0,0,0
2217,2217,0,0f,33bc4d20,24da,ab81,00,000,1,0,0,0
2218,2218,0,0f,33bc4d20,24da,af08,00,000,1,0,0,0
2219,2219,0,0f,33bc4d20,24da,2e52,00,000,1,0,0,0
2220,2220,0,0f,33bc4d20,24da,ac6a,00,000,1,0,0,0
2221,2221,0,0f,33bc4d20,24da,ab37,00,000,1,0,0,0
2222,2222,0,0f,33bc4d20,24da,2546,00,000,1,0,0,0
2223,2223,0,0f,33bc4d20,24da,ab4b,00,000,1,0,0,0
2224,2224,0,0f,33bc4d20,24da,addc,00,000,1,0,0,0
2225,2225,0,0f,33bc4d20,24da,1f52,00,000,1,0,0,0
2226,2226,0,0f,33bc4d20,24da,28cd,00,000,1,0,0,0
2227,2227,0,0f,33bc4d20,24da,316c,00,000,1,0,0,0
2228,2228,0,0f,33bc4d20,24da,31c4,00,000,1,0,0,0
2229,2229,0,0f,33bc4d20,24da,25f1,00,000,1,0,0,0
2230,2230,0,0f,33bc4d20,24da,17d9,00,000,1,0,0,0
2231,2231,0,0f,33bc4d20,24da,2efb,00,000,1,0,0,0
2232,2232,0,0f,33bc4d20,24da,2675,00,000,1,0,0,0
2233,2233,0,0f,33bc4d20,24da,285c,00,000,1,0,0,0
2234,2234,0,0f,33bc4d20,24da,1b58,00,000,1,0,0,0
2235,2235,0,0f,33bc4d20,24da,2e8f,00,000,1,0,0,0
2236,2236,0,0f,33bc4d20,24da,b5ed,00,000,1,0,0,0
2237,2237,0,0f,33bc4d20,24da,2d05,00,000,1,0,0,0
2238,2238,0,0f,33bc4d20,24da,acea,00,000,1,0,0,0
2239,2239,0,0f,33bc4d20,24da,263d,00,000,1,0,0,0
2240,2240,0,0f,33bc4d20,24da,29c3,00,000,1,0,0,0
2241,2241,0,0f,33bc4d20,24da,221d,00,000,1,0,0,0
2242,2242,0,0f,33bc4d20,24da,30e0,00,000,1,0,0,0
2243,2243,0,0f,33bc4d20,24da,ad76,00,000,1,0,0,0
2244,2244,0,0f,33bc4d20,24da,30e6,00,000,1,0,0,0
2245,2245,0,0f,33bc4d20,24da,2c8c,00,000,1,0,0,0
2246,2246,0,0f,33bc4d20,24da,257b,00,000,1,0,0,0
2247,2247,0,0f,33bc4d20,24da,26ad,00,000,1,0,0,0
2248,2248,0,0f,33bc4d20,24da,ab5f,00,000,1,0,0,0
2249,2249,0,0f,33bc4d20,24da,2b3b,00,000,1,0,0,0
2250,2250,0,0f,33bc4d20,24da,2c33,00,000,1,0,0,0
2251,2251,0,0f,33bc4d20,24da,b1bb,00,000,1,0,0,0
2252,2252,0,0f,33bc4d20,24da,2586,00,000,1,0,0,0
2253,2253,0,0f,33bc4d20,24da,2413,00,000,1,0,0,0
2254,2254,0,0f,33bc4d20,24da,a753,00,000,1,0,0,0
2255,2255,0,0f,33bc4d20,24da,3050,00,000,1,0,0,0
2256,2256,0,0f,33bc4d20,24da,b024,00,000,1,0,0,0
2257,2257,0,0f,33bc4d20,24da,a781,00,000,1,0,0,0
2258,2258,0,0f,33bc4d20,24da,abdf,00,000,1,0,0,0
2259,2259,0,0f,33bc4d20,24da,a8a9,00,000,1,0,0,0
2260,2260,0,0f,33bc4d20,24da,1e2d,00,000,1,0,0,0
2261,2261,0,0f,33bc4d20,24da,af90,00,000,1,0,0,0
2262,2262,0,0f,33bc4d20,24da,189d,00,000,1,0,0,0
2263,2263,0,0f,33bc4d20,24da,2bc0,00,000,1,0,0,0
2264,2264,0,0f,33bc4d20,24da,2dee,00,000,1,0,0,0
2265,2265,0,0f,33bc4d20,24da,ac09,00,000,1,0,0,0
2266,2266,0,0f,33bc4d20,24da,a918,00,000,1,0,0,0
2267,2267,0,0f,33bc4d20,24da,2d9f,00,000,1,0,0,0
2268,2268,0,0f,33bc4d20,24da,adaf,00,000,1,0,0,0
2269,2269,0,0f,33bc4d20,24da,2ebd,00,000,1,0,0,0
2270,2270,0,0f,33bc4d20,24da,a8a9,00,000,1,0,0,0
2271,2271,0,0f,33bc4d20,24da,2fef,00,000,1,0,0,0
2272,2272,0,0f,33bc4d20,24da,a81b,00,000,1,0,0,0
2273,2273,0,0f,33bc4d20,24da,b030,00,000,1,0,0,0
2274,2274,0,0f,33bc4d20,24da,2471,00,000,1,0,0,0
2275,2275,0,0f,33bc4d20,24da,a192,00,000,1,0,0,0
2276,2276,0,0f,33bc4d20,24da,a461,00,000,1,0,0,0
2277,2277,0,0f,33bc4d20,24da,a5b8,00,000,1,0,0,0
2278,2278,0,0f,33bc4d20,24da,270c,00,000,1,0,0,0
2279,2279,0,0f,33bc4d20,24da,32d7,00,000,1,0,0,0
2280,2280,0,0f,33bc4d20,24da,2c6f,00,000,1,0,0,0
2281,2281,0,0f,33bc4d20,24da,af00,00,000,1,0,0,0
2282,2282,0,0f,33bc4d20,24da,2ccf,00,000,1,0,0,0
2283,2283,0,0f,33bc4d20,24da,2e8c,00,000,1,0,0,0
2284,2284,0,0f,33bc4d20,24da,184b,00,000,1,0,0,0
2285,2285,0,0f,33bc4d20,24da,9484,00,000,1,0,0,0
2286,2286,0,0f,33bc4d20,24da,ab0a,00,000,1,0,0,0
2287,2287,0,0f,33bc4d20,24da,25ca,00,000,1,0,0,0
2288,2288,0,0f,33bc4d20,24da,9fd4,00,000,1,0,0,0
2289,2289,0,0f,33bc4d20,24da,262e,00,000,1,0,0,0
2290,2290,0,0f,33bc4d20,24da,a391,00,000,1,0,0,0
2291,2291,0,0f,33bc4d20,24da,a653,00,000,1,0,0,0
2292,2292,0,0f,33bc4d20,24da,a864,00,000,1,0,0,0
2293,2293,0,0f,33bc4d20,24da,aff1,00,000,1,0,0,0
2294,2294,0,0f,33bc4d20,24da,b15f,00,000,1,0,0,0
2295,2295,0,0f,33bc4d20,24da,a2e0,00,000,1,0,0,0
2296,2296,0,0f,33bc4d20,24da,304a,00,000,1,0,0,0
2297,2297,0,0f,33bc4d20,24da,1468,00,000,1,0,0,0
2298,2298,0,0f,33bc4d20,24da,ac32,00,000,1,0,0,0
2299,2299,0,0f,33bc4d20,24da,2420,00,000,1,0,0,0
2300,2300,0,0f,33bc4d20,24da,297c,00,000,1,0,0,0
2301,2301,0,0f,33bc4d20,24da,a49f,00,000,1,0,0,0
2302,2302,0,0f,33bc4d20,24da,20c5,00,000,1,0,0,0
2303,2303,0,0f,33bc4d20,24da,3133,00,000,1,0,0,0
2304,2304,0,0f,33bc4d20,24da,3035,00,000,1,0,0,0
2305,2305,0,0f,33bc4d20,24da,ad58,00,000,1,0,0,0
2306,2306,0,0f,33bc4d20,24da,23d8,00,000,1,0,0,0
2307,2307,0,0f,33bc4d20,24da,24f4,00,000,1,0,0,0
2308,2308,0,0f,33bc4d20,24da,1e58,00,000,1,0,0,0
2309,2309,0,0f,33bc4d20,24da,ae46,00,000,1,0,0,0
2310,2310,0,0f,33bc4d20,24da,2d23,00,000,1,0,0,0
2311,2311,0,0f,33bc4d20,24da,aedd,00,000,1,0,0,0
2312,2312,0,0f,33bc4d20,24da,2dc4,00,000,1,0,0,0
2313,2313,0,0f,33bc4d20,24da,2d04,00,000,1,0,0,0
2314,2314,0,0f,33bc4d20,24da,2577,00,000,1,0,0,0
2315,2315,0,0f,33bc4d20,24da,ab32,00,000,1,0,0,0
2316,2316,0,0f,33bc4d20,24da,a548,00,000,1,0,0,0
2317,2317,0,0f,33bc4d20,24da,2e77,00,000,1,0,0,0
2318,2318,0,0f,33bc4d20,24da,9e00,00,000,1,0,0,0
2319,2319,0,0f,33bc4d20,24da,2eff,00,000,1,0,0,0
2320,2320,0,0f,33bc4d20,24da,2ceb,00,000,1,0,0,0
2321,2321,0,0f,33bc4d20,24da,25e8,00,000,1,0,0,0
2322,2322,0,0f,33bc4d20,24da,3049,00,000,1,0,0,0
2323,2323,0,0f,33bc4d20,24da,20bb,00,000,1,0,0,0
2324,2324,0,0f,33bc4d20,24da,9e46,00,000,1,0,0,0
2325,2325,0,0f,33bc4d20,24da,2ef1,00,000,1,0,0,0
2326,2326,0,0f,33bc4d20,24da,a94d,00,000,1,0,0,0
2327,2327,0,0f,33bc4d20,24da,a699,00,000,1,0,0,0
2328,2328,0,0f,33bc4d20,24da,aebd,00,000,1,0,0,0
2329,2329,0,0f,33bc4d20,24da,ab6c,00,000,1,0,0,0
2330,2330,0,0f,33bc4d20,24da,303c,00,000,1,0,0,0
2331,2331,0,0f,33bc4d20,24da,24ae,00,000,1,0,0,0
2332,2332,0,0f,33bc4d20,24da,29c8,00,000,1,0,0,0
2333,2333,0,0f,33bc4d20,24da,2fb3,00,000,1,0,0,0
2334,2334,0,0f,33bc4d20,24da,28d7,00,000,1,0,0,0
2335,2335,0,0f,33bc4d20,24da,2674,00,000,1,0,0,0
2336,2336,0,0f,33bc4d20,24da,2a0b,00,000,1,0,0,0
2337,2337,0,0f,33bc4d20,24da,2913,00,000,1,0,0,0
2338,2338,0,0f,33bc4d20,24da,30fb,00,000,1,0,0,0
2339,2339,0,0f,33bc4d20,24da,b02e,00,000,1,0,0,0
2340,2340,0,0f,33bc4d20,24da,ac2c,00,000,1,0,0,0
2341,2341,0,0f,33bc4d20,24da,ad7f,00,000,1,0,0,0
2342,2342,0,0f,33bc4d20,24da,a4e2,00,000,1,0,0,0
2343,2343,0,0f,33bc4d20,24da,aceb,00,000,1,0,0,0
2344,2344,0,0f,33bc4d20,24da,3017,00,000,1,0,0,0
2345,2345,0,0f,33bc4d20,24da,aafd,00,000,1,0,0,0
2346,2346,0,0f,33bc4d20,24da,2c81,00,000,1,0,0,0
2347,2347,0,0f,33bc4d20,24da,2a3e,00,000,1,0,0,0
2348,2348,0,0f,33bc4d20,24da,ac3c,00,000,1,0,0,0
2349,2349,0,0f,33bc4d20,24da,a92c,00,000,1,0,0,0
2350,2350,0,0f,33bc4d20,24da,a872,00,000,1,0,0,0
2351,2351,0,0f,33bc4d20,24da,aabf,00,000,1,0,0,0
2352,2352,0,0f,33bc4d20,24da,b111,00,000,1,0,0,0
2353,2353,0,0f,33bc4d20,24da,2852,00,000,1,0,0,0
2354,2354,0,0f,33bc4d20,24da,aa19,00,000,1,0,0,0
2355,2355,0,0f,33bc4d20,24da,2d5a,00,000,1,0,0,0
2356,2356,0,0f,33bc4d20,24da,ab02,00,000,1,0,0,0
2357,2357,0,0f,33bc4d20,24da,2e2f,00,000,1,0,0,0
2358,2358,0,0f,33bc4d20,24da,ac85,00,000,1,0,0,0
2359,2359,0,0f,33bc4d20,24da,ae43,00,000,1,0,0,0
2360,2360,0,0f,33bc4d20,24da,1e68,00,000,1,0,0,0
2361,2361,0,0f,33bc4d20,24da,2fa6,00,000,1,0,0,0
2362,2362,0,0f,33bc4d20,24da,99e7,00,000,1,0,0,0
2363,2363,0,0f,33bc4d20,24da,a23a,00,000,1,0,0,0
2364,2364,0,0f,33bc4d20,24da,acab,00,000,1,0,0,0
2365,2365,0,0f,33bc4d20,24da,1fb1,00,000,1,0,0,0
2366,2366,0,0f,33bc4d20,24da,1433,00,000,1,0,0,0
2367,2367,0,0f,33bc4d20,24da,b033,00,000,1,0,0,0
2368,2368,0,0f,33bc4d20,24da,2c50,00,000,1,0,0,0
2369,2369,0,0f,33bc4d20,24da,2ef5,00,000,1,0,0,0
2370,2370,0,0f,33bc4d20,24da,3037,00,000,1,0,0,0
2371,2371,0,0f,33bc4d20,24da,2a19,00,000,1,0,0,0
2372,2372,0,0f,33bc4d20,24da,ad38,00,000,1,0,0,0
